student_id,age,gender,department,year,semester,attendance_percentage,internal_marks,assignment_score,exam_score,previous_semester_score,cgpa,arrear_count,study_hours,activity_count,certificate_count,technical_activity_count,sports_activity_count,positive_review_count,negative_review_count,discipline_score,teacher_feedback_score,communication_score,teamwork_score,skill_score,academic_progress,performance_category,at_risk
STU2026903,20,Male,Computer Science,II,Sem-4,77,78,85,76,71,7.68,0,24,4,1,3,1,5,0,100,85,80,83,80,Improving,Very Good,0
STU2026904,21,Male,Electronics & Comm,III,Sem-6,82,81,90,83,86,8.22,0,26,8,2,2,6,6,0,95,93,78,86,86,Declining,Very Good,0
STU2026905,21,Female,Electrical,III,Sem-6,74,68,59,63,58,6.5,2,20,8,8,4,4,5,0,99,72,69,72,99,Improving,Very Good,0
STU2026906,19,Female,Mechanical,I,Sem-2,45,44,40,39,38,4.1,1,13,3,5,1,2,4,3,60,35,50,50,56,Improving,At Risk,1
STU2026907,19,Male,Computer Science,I,Sem-1,80,79,83,71,64,7.42,0,26,3,3,3,0,4,0,100,81,75,78,86,Improving,Very Good,0
STU2026908,19,Male,Electrical,III,Sem-5,45,47,40,32,30,4.0,3,18,8,7,6,2,4,4,48,35,50,50,79,Improving,At Risk,1
STU2026909,21,Male,Computer Science,II,Sem-3,91,77,78,84,89,8.12,0,23,8,2,6,2,5,0,98,88,86,82,96,Declining,Very Good,0
STU2026910,21,Female,Electronics & Comm,III,Sem-5,93,98,83,87,91,9.14,0,27,9,5,1,8,5,0,96,96,90,93,99,Declining,Excellent,0
STU2026911,18,Male,Mechanical,III,Sem-5,66,64,72,74,81,7.0,0,21,0,2,0,0,7,0,98,78,65,73,65,Declining,Good,0
STU2026912,19,Male,Mechanical,II,Sem-3,49,50,54,54,48,5.24,1,17,0,4,0,0,6,1,88,56,50,59,59,Improving,Average,0
STU2026913,20,Male,Electrical,IV,Sem-8,69,66,56,68,63,6.72,0,18,2,6,2,0,3,0,95,64,61,57,82,Improving,Good,0
STU2026914,22,Male,Electronics & Comm,IV,Sem-8,84,93,78,89,85,9.06,0,29,7,1,2,5,6,0,96,94,82,92,83,Improving,Excellent,0
STU2026915,19,Female,Electronics & Comm,III,Sem-5,87,85,80,86,81,8.56,0,26,10,7,3,7,6,0,100,90,80,84,100,Improving,Excellent,0
STU2026916,20,Female,AIDS,I,Sem-1,54,45,58,47,49,4.62,2,16,7,8,5,2,4,4,47,40,51,50,90,Declining,Needs Improvement,1
STU2026917,20,Male,Computer Science,I,Sem-2,69,56,56,69,72,6.38,3,22,1,4,1,0,4,0,95,67,70,62,71,Declining,Good,0
STU2026918,22,Male,Electrical,IV,Sem-8,92,83,92,78,86,8.0,0,26,2,8,2,0,7,0,100,95,88,89,100,Declining,Excellent,0
STU2026919,22,Male,Information Technology,III,Sem-5,61,56,56,50,47,5.24,1,16,2,3,2,0,4,4,53,43,50,56,63,Improving,Needs Improvement,1
STU2026920,22,Male,Mechanical,IV,Sem-7,56,60,66,50,56,5.4,1,22,3,4,3,0,4,2,76,56,64,65,75,Declining,Average,0
STU2026921,19,Male,AIDS,I,Sem-2,85,83,78,78,83,8.0,0,26,0,8,0,0,6,0,100,91,85,85,100,Declining,Excellent,0
STU2026922,19,Female,AIDS,III,Sem-5,83,84,85,83,88,8.34,0,28,1,3,0,1,8,0,100,92,75,85,80,Declining,Excellent,0
STU2026923,19,Male,Mechanical,III,Sem-6,100,87,92,88,88,8.76,0,29,8,2,1,7,7,0,100,100,90,95,88,Improving,Excellent,0
STU2026924,18,Male,Information Technology,IV,Sem-7,45,45,44,40,44,4.2,1,12,1,6,1,0,3,1,84,38,50,50,59,Declining,Needs Improvement,1
STU2026925,20,Male,Computer Science,I,Sem-2,71,71,67,59,60,6.38,3,23,1,5,0,1,7,0,100,77,65,72,76,Declining,Very Good,0
STU2026926,22,Male,Mechanical,IV,Sem-8,68,77,76,70,70,7.28,0,23,0,7,0,0,7,0,100,82,73,73,89,Improving,Excellent,0
STU2026927,19,Male,AIDS,IV,Sem-7,86,85,83,72,68,7.72,0,24,0,8,0,0,4,0,100,81,84,78,97,Improving,Excellent,0
STU2026928,18,Male,Mechanical,I,Sem-2,45,43,41,31,30,4.0,1,13,7,3,0,7,3,3,64,35,50,50,45,Improving,At Risk,1
STU2026929,20,Female,Computer Science,IV,Sem-7,61,70,61,57,51,6.22,3,19,0,6,0,0,5,0,100,70,63,66,77,Improving,Good,0
STU2026930,20,Male,Electrical,IV,Sem-8,56,55,65,51,52,5.26,2,19,9,0,5,4,4,3,59,51,56,60,64,Declining,At Risk,1
STU2026931,20,Male,Computer Science,IV,Sem-8,48,50,60,50,50,5.0,1,19,7,8,0,7,4,4,54,42,53,51,77,Improving,Needs Improvement,1
STU2026932,18,Male,Information Technology,I,Sem-2,92,89,84,81,79,8.42,0,26,8,6,1,7,7,0,100,96,92,83,100,Improving,Excellent,0
STU2026933,21,Male,Mechanical,II,Sem-3,83,86,87,88,80,8.72,0,26,3,7,3,0,5,0,100,90,88,84,100,Improving,Excellent,0
STU2026934,18,Female,Electrical,I,Sem-2,88,82,89,92,88,8.8,0,30,0,5,0,0,5,0,100,90,80,80,91,Improving,Excellent,0
STU2026935,19,Male,Information Technology,III,Sem-6,72,75,78,65,67,6.9,0,25,7,1,5,2,6,0,100,83,71,80,82,Declining,Good,0
STU2026936,18,Male,Computer Science,II,Sem-4,71,75,63,68,67,7.08,0,23,9,8,2,7,4,0,97,73,65,64,96,Improving,Very Good,0
STU2026937,20,Male,Mechanical,II,Sem-4,97,96,91,98,99,9.72,0,31,2,4,2,0,7,0,100,100,84,94,99,Declining,Excellent,0
STU2026938,18,Female,Electronics & Comm,IV,Sem-8,99,99,84,95,89,9.66,0,27,2,3,2,0,8,0,100,100,93,91,94,Improving,Excellent,0
STU2026939,19,Male,Computer Science,IV,Sem-8,55,61,54,63,70,6.22,3,21,7,6,4,3,4,4,55,47,67,65,85,Declining,Average,0
STU2026940,19,Male,Electronics & Comm,II,Sem-4,89,98,94,99,91,9.86,0,29,10,2,5,5,6,0,100,99,84,96,100,Improving,Excellent,0
STU2026941,20,Male,AIDS,III,Sem-6,63,57,66,50,42,5.28,3,17,2,4,2,0,4,3,64,51,60,58,71,Improving,Needs Improvement,1
STU2026942,19,Female,Electrical,IV,Sem-7,53,52,48,41,40,4.54,3,15,10,8,5,5,4,4,50,35,50,50,85,Improving,Needs Improvement,1
STU2026943,22,Male,Electronics & Comm,IV,Sem-7,57,56,55,47,49,5.06,3,18,2,5,2,0,4,2,77,49,53,59,70,Declining,Average,0
STU2026944,19,Female,Mechanical,III,Sem-5,52,45,55,51,54,4.86,1,20,7,8,2,5,6,3,59,47,55,58,80,Declining,Average,0
STU2026945,21,Female,Electronics & Comm,II,Sem-3,53,51,45,55,49,5.34,1,17,9,7,1,8,3,2,79,44,53,54,72,Improving,Average,0
STU2026946,19,Female,Computer Science,I,Sem-2,48,44,53,49,55,4.7,1,17,5,3,0,5,4,2,76,46,50,51,53,Declining,Needs Improvement,1
STU2026947,21,Male,Information Technology,IV,Sem-8,81,78,85,79,74,7.86,0,26,1,0,1,0,7,0,97,94,89,84,74,Improving,Very Good,0
STU2026948,22,Male,AIDS,IV,Sem-7,80,67,79,62,62,6.4,2,21,3,8,3,0,6,0,100,79,68,68,100,Improving,Very Good,0
STU2026949,20,Female,Electrical,I,Sem-2,91,87,90,90,96,8.88,0,26,4,2,1,3,8,0,100,97,86,90,83,Declining,Excellent,0
STU2026950,20,Female,AIDS,IV,Sem-8,83,87,83,77,85,8.1,0,24,4,1,0,4,8,0,100,93,73,77,72,Declining,Very Good,0
STU2026951,18,Male,Computer Science,II,Sem-4,56,61,58,51,50,5.5,1,22,1,5,1,0,5,1,86,61,52,59,72,Improving,Average,0
STU2026952,20,Female,Computer Science,II,Sem-4,66,72,64,68,69,6.96,0,22,8,8,4,4,7,0,100,78,76,65,100,Declining,Excellent,0
STU2026953,21,Male,Electrical,IV,Sem-8,77,81,83,72,64,7.56,0,23,5,8,5,0,5,0,100,83,78,74,100,Improving,Excellent,0
STU2026954,18,Male,Information Technology,I,Sem-1,45,44,47,43,35,4.34,3,16,9,1,0,9,6,1,84,53,50,50,44,Improving,Needs Improvement,1
STU2026955,20,Female,Information Technology,II,Sem-4,60,53,65,59,67,5.66,3,17,10,7,1,9,4,3,66,50,65,57,79,Declining,Average,0
STU2026956,20,Female,Mechanical,III,Sem-6,45,52,40,45,41,4.78,3,13,8,7,3,5,3,1,89,45,50,50,75,Improving,Average,0
STU2026957,19,Female,Computer Science,IV,Sem-7,45,38,41,45,43,4.22,3,17,9,2,6,3,2,3,61,35,50,50,60,Improving,At Risk,1
STU2026958,22,Male,AIDS,IV,Sem-7,98,90,92,83,84,8.58,0,26,8,8,1,7,6,0,97,97,91,93,100,Declining,Excellent,0
STU2026959,20,Male,Mechanical,II,Sem-4,68,66,74,62,69,6.36,3,25,7,7,1,6,5,0,100,75,70,66,88,Declining,Very Good,0
STU2026960,18,Female,Electronics & Comm,III,Sem-6,78,66,69,76,82,7.2,0,20,2,2,2,0,4,0,97,75,65,71,74,Declining,Good,0
STU2026961,19,Female,Mechanical,IV,Sem-7,55,57,53,44,52,4.92,1,16,2,0,2,0,3,2,76,45,56,57,47,Declining,At Risk,1
STU2026962,18,Male,Information Technology,I,Sem-1,55,53,59,59,67,5.66,3,21,9,7,2,7,4,3,69,45,58,50,78,Declining,Average,0
STU2026963,19,Female,Computer Science,I,Sem-1,45,35,44,31,33,4.0,1,15,1,5,1,0,3,2,80,35,50,50,55,Declining,At Risk,1
STU2026964,19,Male,AIDS,III,Sem-5,45,44,44,49,47,4.7,1,17,3,0,3,0,5,4,48,35,50,50,45,Improving,At Risk,1
STU2026965,22,Female,Computer Science,I,Sem-1,65,55,57,53,51,5.38,1,17,10,7,3,7,6,2,71,60,56,64,87,Improving,Good,0
STU2026966,18,Male,Computer Science,IV,Sem-8,45,37,40,35,41,4.0,1,18,5,8,5,0,5,2,74,43,50,50,83,Declining,Needs Improvement,1
STU2026967,20,Male,Electrical,IV,Sem-8,45,53,47,54,55,5.36,3,15,2,4,1,1,3,1,87,48,50,57,60,Declining,Needs Improvement,1
STU2026968,22,Female,AIDS,II,Sem-4,90,89,87,80,76,8.36,0,28,4,6,1,3,5,0,100,90,82,90,98,Improving,Excellent,0
STU2026969,20,Female,AIDS,IV,Sem-7,90,86,75,79,82,8.18,0,24,9,7,6,3,5,0,96,88,80,83,100,Declining,Excellent,0
STU2026970,18,Male,Electronics & Comm,II,Sem-4,94,88,92,92,93,9.04,0,31,2,3,2,0,5,0,99,94,82,93,93,Declining,Excellent,0
STU2026971,19,Male,Information Technology,IV,Sem-7,61,64,59,66,65,6.52,0,22,7,4,0,7,4,1,90,62,56,62,67,Improving,Good,0
STU2026972,21,Male,Electrical,II,Sem-3,45,46,41,45,47,4.54,2,19,2,0,1,1,4,1,86,46,50,50,40,Declining,At Risk,1
STU2026973,18,Female,Electrical,IV,Sem-8,65,56,53,59,65,5.78,3,22,5,5,2,3,6,2,74,59,60,61,75,Declining,Average,0
STU2026974,18,Male,Electronics & Comm,IV,Sem-8,45,40,40,31,39,4.0,1,12,3,0,3,0,5,2,72,38,50,50,41,Declining,At Risk,1
STU2026975,20,Male,Electrical,II,Sem-4,69,60,62,68,74,6.48,1,20,9,0,6,3,4,0,100,70,60,68,73,Declining,Average,0
STU2026976,18,Male,Mechanical,I,Sem-2,61,56,69,60,62,5.84,1,18,4,5,4,0,5,0,100,69,65,61,85,Declining,Good,0
STU2026977,21,Male,Computer Science,II,Sem-3,45,34,43,45,48,4.06,2,15,6,4,3,3,2,2,72,35,50,50,57,Declining,At Risk,1
STU2026978,19,Male,Mechanical,IV,Sem-7,86,91,83,87,91,8.86,0,26,2,1,2,0,5,0,100,88,81,79,80,Declining,Excellent,0
STU2026979,21,Male,Computer Science,I,Sem-2,61,55,62,60,52,5.8,1,23,1,0,1,0,6,4,48,53,61,55,53,Improving,Needs Improvement,1
STU2026980,18,Female,Mechanical,II,Sem-3,88,89,83,74,76,8.0,0,24,10,1,2,8,6,0,95,90,82,86,80,Declining,Very Good,0
STU2026981,22,Male,Mechanical,III,Sem-6,91,95,96,87,81,9.02,0,26,7,7,5,2,5,0,100,94,91,91,100,Improving,Excellent,0
STU2026982,22,Female,Computer Science,IV,Sem-8,89,87,97,90,83,8.88,0,28,7,4,1,6,6,0,97,97,91,89,95,Improving,Excellent,0
STU2026983,19,Male,AIDS,III,Sem-5,96,98,84,85,85,9.02,0,27,6,2,0,6,6,0,100,99,84,94,86,Improving,Excellent,0
STU2026984,21,Male,Computer Science,I,Sem-2,45,45,40,39,34,4.14,3,18,1,3,1,0,5,2,72,40,50,50,49,Improving,At Risk,1
STU2026985,18,Female,AIDS,I,Sem-1,94,99,91,91,87,9.42,0,27,1,7,1,0,6,0,100,98,95,92,100,Improving,Excellent,0
STU2026986,20,Female,Computer Science,II,Sem-3,83,84,76,86,93,8.52,0,25,7,1,6,1,6,0,98,90,86,85,91,Declining,Very Good,0
STU2026987,18,Female,Mechanical,IV,Sem-7,86,75,77,86,93,8.16,0,28,9,4,6,3,6,0,100,87,84,82,100,Declining,Excellent,0
STU2026988,22,Male,Electrical,IV,Sem-8,70,72,68,76,75,7.44,0,26,1,4,1,0,4,0,100,78,79,70,81,Improving,Very Good,0
STU2026989,20,Female,Computer Science,IV,Sem-7,46,51,48,48,52,4.92,2,14,7,6,1,6,5,1,92,51,55,55,67,Declining,Average,0
STU2026990,20,Female,Electrical,II,Sem-4,92,83,89,94,100,8.96,0,27,2,1,2,0,5,0,97,94,90,83,85,Declining,Excellent,0
STU2026991,21,Male,Information Technology,III,Sem-5,85,81,79,74,82,7.68,0,27,3,4,3,0,8,0,100,95,81,86,95,Declining,Excellent,0
STU2026992,18,Female,Information Technology,III,Sem-6,71,66,71,57,62,6.06,1,22,1,1,1,0,4,0,98,69,60,68,61,Declining,Average,0
STU2026993,19,Female,AIDS,II,Sem-3,74,74,75,83,88,7.94,0,22,5,2,1,4,4,0,99,81,79,79,76,Declining,Very Good,0
STU2026994,22,Male,Electrical,III,Sem-5,89,96,88,88,95,9.12,0,26,4,1,4,0,5,0,100,93,88,91,90,Declining,Excellent,0
STU2026995,18,Male,AIDS,III,Sem-6,45,39,45,31,38,4.0,3,15,1,8,1,0,4,1,91,41,50,50,68,Declining,Needs Improvement,1
STU2026996,21,Male,Computer Science,III,Sem-5,63,64,58,60,62,6.16,3,19,6,6,2,4,6,0,100,71,62,68,82,Declining,Good,0
STU2026997,22,Female,AIDS,IV,Sem-8,91,92,90,82,84,8.6,0,27,9,4,2,7,5,0,96,94,82,91,97,Declining,Excellent,0
STU2026998,19,Male,Computer Science,IV,Sem-8,52,59,45,53,48,5.54,1,18,1,6,1,0,3,2,80,46,58,50,70,Improving,Average,0
STU2026999,21,Female,Information Technology,IV,Sem-7,46,41,47,44,37,4.28,2,16,0,0,0,0,4,2,75,41,50,50,40,Improving,At Risk,1
STU2027000,18,Female,Electrical,IV,Sem-8,88,88,86,85,92,8.62,0,26,0,5,0,0,8,0,99,93,77,75,88,Declining,Excellent,0
